UnixTime,Row,QuestionKey,Timestamp,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration,Saccade Direction
1677153195.0156105,2161,2Item7,2023-02-23 17:23:15.015610,1337.5,447.5,1290.83333333333,452.166666666667,641.510528564453,171.350901158419,10084.547344225,1589.0,1588.0,898.72480620155,521.638888888889,500655.5331,501371.9982,291.577300000004,0.193628229284865,54.0,53.0,18003.11195,18053.13085,50.0189000000028,8.4874743962657,261.085056203759,10084.547344225,-12554.0880965861,173.733033451416
1677153195.0239832,2162,2Item7,2023-02-23 17:23:15.023983,1161.0,469.0,1188.66666666667,470.166666666667,641.946838378906,252.66510154161,9711.70939030932,1589.0,1588.0,898.72480620155,521.638888888889,500655.5331,501371.9982,291.577300000004,0.193628229284865,54.0,53.0,18003.11195,18053.13085,50.0189000000028,8.4874743962657,261.085056203759,10084.547344225,-12554.0880965861,173.733033451416
1677153195.0323577,2163,2Item7,2023-02-23 17:23:15.032358,1067.5,494.0,1027.66666666667,492.833333333333,641.590881347656,261.085056203759,1005.43975235819,1589.0,1588.0,898.72480620155,521.638888888889,500655.5331,501371.9982,291.577300000004,0.193628229284865,54.0,53.0,18003.11195,18053.13085,50.0189000000028,8.4874743962657,261.085056203759,10084.547344225,-12554.0880965861,173.733033451416
1677153195.040782,2164,2Item7,2023-02-23 17:23:15.040782,854.5,515.5,915.333333333333,501.833333333333,641.699920654297,182.326238371501,-9349.00440775736,1589.0,1588.0,898.72480620155,521.638888888889,500655.5331,501371.9982,291.577300000004,0.193628229284865,54.0,53.0,18003.11195,18053.13085,50.0189000000028,8.4874743962657,261.085056203759,10084.547344225,-12554.0880965861,173.733033451416
1677153195.0490174,2165,2Item7,2023-02-23 17:23:15.049017,824.0,496.0,837.5,502.666666666667,641.836486816406,78.9370458520344,-12554.0880965861,1589.0,1588.0,898.72480620155,521.638888888889,500655.5331,501371.9982,291.577300000004,0.193628229284865,54.0,53.0,18003.11195,18053.13085,50.0189000000028,8.4874743962657,261.085056203759,10084.547344225,-12554.0880965861,173.733033451416
1677153195.0572443,2166,2Item7,2023-02-23 17:23:15.057244,834.0,496.5,834.0,496.5,641.824188232422,10.1855060157116,-6.74905429541047,1589.0,1588.0,898.72480620155,521.638888888889,500655.5331,501371.9982,291.577300000004,0.193628229284865,1859.0,1858.0,544618.5796,544685.17575,41.5080000001471,3.65386015316886,143.594708003164,6702.00705962899,-7993.40702627485,179.396189322737
1677153195.0657213,2167,2Item7,2023-02-23 17:23:15.065721,901.0,521.5,900.666666666667,521.166666666667,633.096710205078,10.1855060157116,-6.74905429541047,1589.0,1588.0,898.72480620155,521.638888888889,500655.5331,501371.9982,291.577300000004,0.193628229284865,1859.0,1858.0,544618.5796,544685.17575,41.5080000001471,3.65386015316886,143.594708003164,6702.00705962899,-7993.40702627485,179.396189322737
1677153195.0739038,2168,2Item7,2023-02-23 17:23:15.073904,830.0,493.0,830.0,493.0,641.933044433594,10.1855060157116,-6.74905429541047,1589.0,1588.0,898.72480620155,521.638888888889,500655.5331,501371.9982,291.577300000004,0.193628229284865,1859.0,1858.0,544618.5796,544685.17575,41.5080000001471,3.65386015316886,143.594708003164,6702.00705962899,-7993.40702627485,179.396189322737
1677153195.0822425,2169,2Item7,2023-02-23 17:23:15.082242,831.5,506.0,831.5,506.0,641.981658935547,10.1855060157116,-6.74905429541047,1589.0,1588.0,898.72480620155,521.638888888889,500655.5331,501371.9982,291.577300000004,0.193628229284865,1859.0,1858.0,544618.5796,544685.17575,41.5080000001471,3.65386015316886,143.594708003164,6702.00705962899,-7993.40702627485,179.396189322737
1677153195.0907257,2170,2Item7,2023-02-23 17:23:15.090726,901.0,521.5,900.666666666667,521.166666666667,633.096710205078,10.1855060157116,-6.74905429541047,1589.0,1588.0,898.72480620155,521.638888888889,500655.5331,501371.9982,291.577300000004,0.193628229284865,1859.0,1858.0,544618.5796,544685.17575,41.5080000001471,3.65386015316886,143.594708003164,6702.00705962899,-7993.40702627485,179.396189322737
1677153195.0988913,2171,2Item7,2023-02-23 17:23:15.098891,824.5,499.5,824.5,499.5,642.036285400391,10.1855060157116,-6.74905429541047,1589.0,1588.0,898.72480620155,521.638888888889,500655.5331,501371.9982,291.577300000004,0.193628229284865,1859.0,1858.0,544618.5796,544685.17575,41.5080000001471,3.65386015316886,143.594708003164,6702.00705962899,-7993.40702627485,179.396189322737
1677153195.1072211,2172,2Item7,2023-02-23 17:23:15.107221,826.5,494.0,823.5,499.666666666667,642.134460449219,3.77811083129936,-6.74905429541047,52.0,51.0,820.576923076923,504.679487179487,18103.0562,18211.49655,108.440350000001,0.116809623690815,1859.0,1858.0,544618.5796,544685.17575,41.5080000001471,3.65386015316886,143.594708003164,6702.00705962899,-7993.40702627485,179.396189322737
1677153195.1156569,2173,2Item7,2023-02-23 17:23:15.115657,819.5,505.5,822.333333333333,502.833333333333,642.113891601563,8.54421085242693,564.984947619184,52.0,51.0,820.576923076923,504.679487179487,18103.0562,18211.49655,108.440350000001,0.116809623690815,1859.0,1858.0,544618.5796,544685.17575,41.5080000001471,3.65386015316886,143.594708003164,6702.00705962899,-7993.40702627485,179.396189322737
1677153195.1239593,2174,2Item7,2023-02-23 17:23:15.123959,821.0,509.0,820.166666666667,508.0,642.143005371094,5.12578675347816,-411.739268036961,52.0,51.0,820.576923076923,504.679487179487,18103.0562,18211.49655,108.440350000001,0.116809623690815,1859.0,1858.0,544618.5796,544685.17575,41.5080000001471,3.65386015316886,143.594708003164,6702.00705962899,-7993.40702627485,179.396189322737
1677153195.1322682,2175,2Item7,2023-02-23 17:23:15.132268,820.0,509.5,822.0,508.166666666667,642.2314453125,2.57252441120208,-307.296160970935,52.0,51.0,820.576923076923,504.679487179487,18103.0562,18211.49655,108.440350000001,0.116809623690815,1859.0,1858.0,544618.5796,544685.17575,41.5080000001471,3.65386015316886,143.594708003164,6702.00705962899,-7993.40702627485,179.396189322737
1677153195.1405964,2176,2Item7,2023-02-23 17:23:15.140596,825.0,506.0,822.5,506.666666666667,642.226379394531,7.79920816611162,627.573574145151,52.0,51.0,820.576923076923,504.679487179487,18103.0562,18211.49655,108.440350000001,0.116809623690815,1859.0,1858.0,544618.5796,544685.17575,41.5080000001471,3.65386015316886,143.594708003164,6702.00705962899,-7993.40702627485,179.396189322737
1677153195.14895,2177,2Item7,2023-02-23 17:23:15.148950,822.5,504.5,814.166666666667,505.833333333333,642.326293945313,9.85170478541329,245.704988244617,52.0,51.0,820.576923076923,504.679487179487,18103.0562,18211.49655,108.440350000001,0.116809623690815,1859.0,1858.0,544618.5796,544685.17575,41.5080000001471,3.65386015316886,143.594708003164,6702.00705962899,-7993.40702627485,179.396189322737
